In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694837251,7.61,2019-12-07 05:00:35,2000.178,eth2,169.254.8.1,55:68:44:e5:e3:62,1,39.485503911972046,33.48342418670654
Both,1575694838022,7.35,2019-12-07 05:00:36,2000.156,eth1,169.254.8.130,67:61:b1:a3:f8:4a,1,38.74029564857483,32.73646783828735
Both,1575694838092,7.65,2019-12-07 05:00:36,2000.167,eth2,169.254.8.1,43:78:f4:1b:85:b3,1,38.72583365440369,32.72346329689026
Both,1575694838694,9.21,2019-12-07 05:00:35,2000.137,eth0,192.168.1.1,09:3f:39:29:1d:d8,1,38.14403486251831,32.14189076423645
Both,1575694837599,7.35,2019-12-07 05:00:35,2000.146,lo,127.0.0.1,df:f5:8b:a9:d0:ed,1,39.24658703804016,33.243956089019775
Both,1575694838530,8.61,2019-12-07 05:00:35,2000.115,eth2,169.254.8.1,db:79:78:53:b0:5b,1,38.30909848213196,32.30647110939026
Both,1575694837208,7.91,2019-12-07 05:00:35,2000.16,eth0,192.168.1.1,29:bc:01:94:c9:4b,1,39.65572166442871,33.65380811691284
Both,1575694838860,7.80,2019-12-07 05:00:36,2000.115,eth2,169.254.8.1,cd:0a:3b:9f:20:6a,1,38.035645961761475,32.03165817260742
Both,1575694837398,7.54,2019-12-07 05:00:35,2000.146,eth0,192.168.1.1,47:5d:c3:3b:73:35,1,39.51073861122131,33.508670806884766
Both,1575694839077,9.62,2019-12-07 05:00:35,2000.161,eth0,192.168.1.1,1d:30:04:79:89:27,1,37.94969606399536,31.947033643722534
Both,1575694837497,7.20,2019-12-07 05:00:35,2000.178,eth0,192.168.1.1,e9:84:7e:7c:16:0d,1,39.53621792793274,33.533942222595215
Both,1575694837656,8.18,2019-12-07 05:00:35,2000.175,eth2,169.254.8.1,15:2c:ea:b3:1a:1f,1,39.38050937652588,33.37838864326477
Both,1575694837832,7.75,2019-12-07 05:00:35,2000.156,lo,127.0.0.1,3b:06:50:0e:a4:26,1,39.20495629310608,33.202290058135986
Both,1575694836441,7.57,2019-12-07 05:00:34,2000.172,lo,127.0.0.1,9d:ac:1f:b9:b9:f2,1,40.67813801765442,34.67603373527527
Both,1575694839400,8.58,2019-12-07 05:00:36,2000.161,lo,127.0.0.1,c7:46:16:88:e2:57,1,37.73014736175537,31.724486827850342
Both,1575694838812,8.90,2019-12-07 05:00:35,2000.152,eth0,192.168.1.1,d3:d9:7c:c7:d9:32,1,38.33828806877136,32.332557678222656
Both,1575694837342,7.95,2019-12-07 05:00:35,2000.16,lo,127.0.0.1,2b:b9:b6:8b:1a:56,1,39.86262130737305,33.86070227622986
Both,1575694837674,8.09,2019-12-07 05:00:35,2000.118,eth2,169.254.8.1,ad:03:26:79:92:06,1,39.5418336391449,33.536280393600464
Both,1575694838072,7.85,2019-12-07 05:00:35,2000.167,eth2,169.254.8.1,59:e9:1e:a2:1d:51,1,39.171781063079834,33.16771459579468
Both,1575694837548,7.63,2019-12-07 05:00:35,2000.16,eth2,169.254.8.1,0f:2a:7b:91:9c:f9,1,39.7321891784668,33.729851961135864
Both,1575694837940,8.34,2019-12-07 05:00:35,2000.191,eth2,169.254.8.1,2b:bf:0c:2a:0f:2a,1,39.36361742019653,33.362093687057495
Both,1575694837981,7.15,2019-12-07 05:00:36,2000.175,eth2,169.254.8.1,99:e2:21:ab:72:09,1,39.34963059425354,33.34604239463806
Both,1575694838145,8.42,2019-12-07 05:00:35,2000.169,eth1,169.254.8.130,8d:60:4f:97:92:c6,1,39.21657061576843,33.21447157859802
Both,1575694837328,7.83,2019-12-07 05:00:35,2000.169,eth0,192.168.1.1,d7:71:5a:55:13:13,1,40.03117871284485,34.02942156791687
Both,1575694837948,7.46,2019-12-07 05:00:35,2000.165,lo,127.0.0.1,25:db:44:0d:29:3b,1,39.43623924255371,33.43156051635742
