Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-10-00-28/log,f935fe06-3f00-4961-ae85-3f7b16713e24,C2:0B:EE:35:6E:4B,out/09-10-00-28/bit1_samples46,out/09-10-00-28/base_samples46,914,out/09-10-00-28/bit0_samples46,530,822,3,2020-09-10 07:28:31,2020-09-10 07:30:00,46,1eb8683d-866d-4416-9e84-0246c46a45dc,1,
out/09-10-00-28/log,f424c037-498e-4ddb-8472-e2ca1908523a,16:BA:D7:F7:53:19,out/09-10-00-28/bit1_samples856,out/09-10-00-28/base_samples856,904,out/09-10-00-28/bit0_samples856,960,908,3,2020-09-10 07:28:43,2020-09-10 07:30:00,856,5302c7d7-a2ec-4fd4-bb81-d92efa34c601,1,
out/09-10-00-28/log,423ec04e-1b2f-4799-91ee-148e5147a23d,0A:E5:E8:15:A5:42,out/09-10-00-28/bit1_samples277,out/09-10-00-28/base_samples277,880,out/09-10-00-28/bit0_samples277,944,832,3,2020-09-10 07:28:31,2020-09-10 07:30:01,277,4c6e1cc4-cb4e-40cf-a968-7b3285de879f,1,
out/09-10-00-28/log,df0f2e2c-22f4-4f89-9f0a-3ecc2f4c5fc5,7E:19:25:79:17:24,out/09-10-00-28/bit1_samples122,out/09-10-00-28/base_samples122,144,out/09-10-00-28/bit0_samples122,122,202,3,2020-09-10 07:28:31,2020-09-10 07:30:00,122,6ec4de13-f226-49f3-87ff-053534ca6b23,1,
out/09-10-00-28/log,f925cafa-2c55-458e-868b-888765626a61,DA:0B:47:F1:14:0A,out/09-10-00-28/bit1_samples83,out/09-10-00-28/base_samples83,132,out/09-10-00-28/bit0_samples83,88,676,3,2020-09-10 07:28:31,2020-09-10 07:30:01,83,b40bcdb4-6ccd-4905-bc95-0fb7b100eb7a,1,
out/09-10-00-28/log,25684140-0fcc-4ba0-8e78-be76b3218c73,16:AB:48:1B:3A:55,out/09-10-00-28/bit1_samples156,out/09-10-00-28/base_samples156,320,out/09-10-00-28/bit0_samples156,157,255,3,2020-09-10 07:28:31,2020-09-10 07:30:01,156,bdad5eba-81b4-41de-a20d-ff48899421e6,1,
out/09-10-00-28/log,4234d411-fcc4-4fd4-8e54-6f1f6da2de61,EE:64:3B:57:E8:9C,out/09-10-00-28/bit1_samples882,out/09-10-00-28/base_samples882,992,out/09-10-00-28/bit0_samples882,896,912,3,2020-09-10 07:28:42,2020-09-10 07:30:00,882,2657bf29-83a4-468a-95d3-f044fc081231,1,
out/09-10-00-28/log,8650a2ce-ccdd-4cce-a817-4f8fc9f604ad,02:BA:9D:F4:53:FB,out/09-10-00-28/bit1_samples637,out/09-10-00-28/base_samples637,669,out/09-10-00-28/bit0_samples637,1003,891,3,2020-09-10 07:28:48,2020-09-10 07:30:01,637,600680f2-195a-49ea-b58d-34e97685a8e2,1,
out/09-10-00-28/log,cb54c587-b8c8-4571-a90a-b37eddee1111,82:CD:14:C6:96:5B,out/09-10-00-28/bit1_samples560,out/09-10-00-28/base_samples560,660,out/09-10-00-28/bit0_samples560,561,560,3,2020-09-10 07:28:44,2020-09-10 07:30:00,560,1e17c35c-5b1e-4fa3-a39a-028831ea1085,1,
out/09-10-00-28/log,ef553bf2-2c7b-4377-9997-98966ffe1901,5E:B5:73:F7:B3:C8,out/09-10-00-28/bit1_samples120,out/09-10-00-28/base_samples120,120,out/09-10-00-28/bit0_samples120,120,120,3,2020-09-10 07:28:31,2020-09-10 07:30:00,120,402d9dce-d571-4608-89ed-f9f9ed9c1fb6,1,
out/09-10-00-28/log,84bf3c2b-7224-4714-a382-2585dadde10a,AE:89:EB:9F:19:F7,out/09-10-00-28/bit1_samples656,out/09-10-00-28/base_samples656,656,out/09-10-00-28/bit0_samples656,656,656,3,2020-09-10 07:28:35,2020-09-10 07:30:00,656,9909a03c-d73f-40ba-b2e6-b166f0270b10,1,
out/09-10-00-28/log,11049d6d-fc25-4414-9f0a-8e98ba2c1cb3,92:66:DC:74:2C:3D,out/09-10-00-28/bit1_samples11,out/09-10-00-28/base_samples11,516,out/09-10-00-28/bit0_samples11,890,541,3,2020-09-10 07:28:31,2020-09-10 07:30:01,11,9e01911b-8706-46db-b333-05389bf9a8ff,1,
out/09-10-00-28/log,a7f46c5c-6cbc-461d-8ae3-41f5c6e11484,DA:0D:5E:7A:AD:47,out/09-10-00-28/bit1_samples613,out/09-10-00-28/base_samples613,613,out/09-10-00-28/bit0_samples613,613,613,3,2020-09-10 07:28:40,2020-09-10 07:30:01,613,e18d1b47-5205-48e9-98bb-e1c63fba81c9,1,
out/09-10-00-28/log,f51c9a50-e957-4efb-986a-237b55c4de92,B2:7D:B8:97:47:46,out/09-10-00-28/bit1_samples227,out/09-10-00-28/base_samples227,912,out/09-10-00-28/bit0_samples227,528,385,3,2020-09-10 07:28:31,2020-09-10 07:30:01,227,f9bcd74e-49db-4b87-84b1-072cd0b39100,1,
out/09-10-00-28/log,34ab0f70-ecea-489b-8e4e-6679a1f8d396,9E:4E:25:08:09:43,out/09-10-00-28/bit1_samples869,out/09-10-00-28/base_samples869,869,out/09-10-00-28/bit0_samples869,869,869,3,2020-09-10 07:28:34,2020-09-10 07:30:01,869,b344f8c4-eaf8-43ae-b29a-8c22594f360c,1,
out/09-10-00-28/log,c84e75d4-93c8-4e67-a760-850368738ad2,C2:61:5C:31:2A:64,out/09-10-00-28/bit1_samples806,out/09-10-00-28/base_samples806,833,out/09-10-00-28/bit0_samples806,944,887,3,2020-09-10 07:28:57,2020-09-10 07:30:00,806,1ab944a9-8fea-40f2-be59-33e7a9dbe9bd,1,
out/09-10-00-28/log,f1c99f29-c6ec-432f-b9f4-0c267168fbca,4A:CC:CD:7E:9A:71,out/09-10-00-28/bit1_samples163,out/09-10-00-28/base_samples163,770,out/09-10-00-28/bit0_samples163,832,248,3,2020-09-10 07:28:31,2020-09-10 07:30:01,163,8ecb4027-2067-4337-ab9f-b5a0dcc9cbde,1,
out/09-10-00-28/log,5e1de527-757e-4e2f-b485-49739973b000,CE:90:65:CC:F7:D8,out/09-10-00-28/bit1_samples114,out/09-10-00-28/base_samples114,923,out/09-10-00-28/bit0_samples114,859,223,3,2020-09-10 07:28:31,2020-09-10 07:30:00,114,fab3bba6-08fc-4c2f-a21f-96ac29865dd4,1,
out/09-10-00-28/log,45fdf0e4-3f05-44d1-a00d-828376441a3e,02:F9:B5:9C:E1:59,out/09-10-00-28/bit1_samples49,out/09-10-00-28/base_samples49,280,out/09-10-00-28/bit0_samples49,848,646,3,2020-09-10 07:28:31,2020-09-10 07:30:01,49,64ceb46b-63eb-4f21-9704-b1c516403237,1,
out/09-10-00-28/log,7bdf92d5-3de9-4784-8434-89aeb974f71a,BE:BB:9A:FC:E5:E1,out/09-10-00-28/bit1_samples234,out/09-10-00-28/base_samples234,234,out/09-10-00-28/bit0_samples234,234,234,3,2020-09-10 07:28:31,2020-09-10 07:30:00,234,ceef89d7-1450-48f1-892d-aab040ff5856,1,
out/09-10-00-28/log,b27a952e-426d-41ac-a447-c6a9368382ed,D2:18:11:CA:9E:9F,out/09-10-00-28/bit1_samples472,out/09-10-00-28/base_samples472,472,out/09-10-00-28/bit0_samples472,472,478,3,2020-09-10 07:28:35,2020-09-10 07:30:00,472,b4ecd535-9154-43d3-9152-bfde4862cb3e,1,
out/09-10-00-28/log,4f741aaa-2748-4bb9-a1c2-a6c9d4c551e2,3A:10:AE:BF:65:7A,out/09-10-00-28/bit1_samples596,out/09-10-00-28/base_samples596,644,out/09-10-00-28/bit0_samples596,605,734,3,2020-09-10 07:28:40,2020-09-10 07:30:00,596,e71eb69f-4157-4a28-be82-8d834fef240b,1,
out/09-10-00-28/log,9ff1630c-331c-4972-ba74-421d42e36dd8,C2:EE:44:BC:91:68,out/09-10-00-28/bit1_samples168,out/09-10-00-28/base_samples168,366,out/09-10-00-28/bit0_samples168,830,476,3,2020-09-10 07:28:31,2020-09-10 07:30:00,168,88288bf5-f63d-466d-a6d2-9e74ea0c3155,1,
out/09-10-00-28/log,60d291c3-dd21-40cb-9a27-f202be1cd8f9,EE:CA:92:B6:5D:BE,out/09-10-00-28/bit1_samples468,out/09-10-00-28/base_samples468,850,out/09-10-00-28/bit0_samples468,1019,955,3,2020-09-10 07:28:52,2020-09-10 07:30:00,468,96ebcb28-bddb-4ce9-8b25-bf5607272e96,1,
out/09-10-00-28/log,aacac00e-34cf-4cda-8ef2-610d11c238eb,FA:0B:12:E6:C9:7E,out/09-10-00-28/bit1_samples126,out/09-10-00-28/base_samples126,517,out/09-10-00-28/bit0_samples126,901,928,3,2020-09-10 07:28:31,2020-09-10 07:30:00,126,09e9d38c-8d77-4080-b2d0-b5c7869a203b,1,
out/09-10-00-28/log,850c1cf0-9747-404f-a011-1ef255b6e8e7,1A:AC:DA:F5:13:FA,out/09-10-00-28/bit1_samples949,out/09-10-00-28/base_samples949,1017,out/09-10-00-28/bit0_samples949,949,1009,3,2020-09-10 07:28:44,2020-09-10 07:30:01,949,b6761f57-9e22-453e-bc01-f54c4990cdbc,1,
out/09-10-00-28/log,a62aca1e-5f0c-4028-b519-ba56c40558c5,46:3A:99:88:1F:9E,out/09-10-00-28/bit1_samples748,out/09-10-00-28/base_samples748,809,out/09-10-00-28/bit0_samples748,809,748,3,2020-09-10 07:28:51,2020-09-10 07:30:00,748,becc163c-f2d3-4b23-8677-ce95a7a3d876,1,
out/09-10-00-28/log,9b77770a-9300-451a-b71c-ee8fdb01d5ad,CA:90:22:82:92:B6,out/09-10-00-28/bit1_samples265,out/09-10-00-28/base_samples265,768,out/09-10-00-28/bit0_samples265,500,294,3,2020-09-10 07:28:31,2020-09-10 07:30:01,265,d6aacbcc-9668-4878-a918-c1cce0525d1c,1,
out/09-10-00-28/log,611e42d0-d516-4819-9c40-62af38a7959e,5E:CF:BF:E3:05:78,out/09-10-00-28/bit1_samples290,out/09-10-00-28/base_samples290,512,out/09-10-00-28/bit0_samples290,840,768,3,2020-09-10 07:28:31,2020-09-10 07:30:00,290,ea0cfad8-5fe9-4b0c-9f77-f394ff61ed1e,1,
out/09-10-00-28/log,5d38365f-ab68-46df-aec0-598561942fe3,F6:A7:3E:5C:A3:F6,out/09-10-00-28/bit1_samples958,out/09-10-00-28/base_samples958,958,out/09-10-00-28/bit0_samples958,990,958,3,2020-09-10 07:28:45,2020-09-10 07:30:00,958,e4d06a5d-2999-429a-adc2-5fd048512dbd,1,
out/09-10-00-28/log,e08716a5-25e9-4fd7-8eeb-ace5665d0892,FE:B6:8A:6B:E4:B7,out/09-10-00-28/bit1_samples91,out/09-10-00-28/base_samples91,92,out/09-10-00-28/bit0_samples91,512,128,3,2020-09-10 07:28:31,2020-09-10 07:30:01,91,3d1a253d-a1a2-46dc-ab2b-0d6e1c490bd4,1,
out/09-10-00-28/log,d77d7d65-9263-4904-8682-0ac50e3d82cf,4A:FE:AD:8A:63:6D,out/09-10-00-28/bit1_samples780,out/09-10-00-28/base_samples780,961,out/09-10-00-28/bit0_samples780,848,974,3,2020-09-10 07:28:44,2020-09-10 07:30:00,780,fb0a5479-85a9-4cde-a6a4-73d8027f3023,1,
out/09-10-00-28/log,7b3766eb-46b2-4d93-bf02-46ba9dea6ca7,56:CF:D5:4B:D3:27,out/09-10-00-28/bit1_samples776,out/09-10-00-28/base_samples776,921,out/09-10-00-28/bit0_samples776,790,955,3,2020-09-10 07:28:35,2020-09-10 07:30:00,776,744c6836-c30d-4f64-985a-924f13c41c99,1,
out/09-10-00-28/log,8ea12aed-2388-4d12-b409-2862ab2408d5,3E:D5:3C:0B:0F:7F,out/09-10-00-28/bit1_samples148,out/09-10-00-28/base_samples148,970,out/09-10-00-28/bit0_samples148,779,202,3,2020-09-10 07:28:31,2020-09-10 07:30:00,148,d3710ab6-caad-45a1-a249-7e5cd55124f1,1,
out/09-10-00-28/log,960371a9-20be-4002-a754-c0107cae6f78,06:CC:4E:84:56:F8,out/09-10-00-28/bit1_samples424,out/09-10-00-28/base_samples424,440,out/09-10-00-28/bit0_samples424,454,832,3,2020-09-10 07:28:35,2020-09-10 07:30:00,424,333af773-4930-4675-b2fc-17f1a3dba6e3,1,
out/09-10-00-28/log,703807a0-1fb4-4893-8a72-91d8f9489c5c,E2:57:D6:3C:AA:A9,out/09-10-00-28/bit1_samples55,out/09-10-00-28/base_samples55,565,out/09-10-00-28/bit0_samples55,62,210,3,2020-09-10 07:28:31,2020-09-10 07:30:01,55,2b5ce6f1-6c98-41d3-8e1f-a43911fc5a48,1,
out/09-10-00-28/log,2b703045-f590-4f45-a1cc-5b9614cd5203,46:04:D1:FD:11:D1,out/09-10-00-28/bit1_samples938,out/09-10-00-28/base_samples938,950,out/09-10-00-28/bit0_samples938,938,996,3,2020-09-10 07:28:38,2020-09-10 07:30:00,938,55a5f27f-a143-49ed-aaf5-6dfbbd9b1393,1,
out/09-10-00-28/log,a649127e-c3c2-4e89-af8c-2f4f12cb53a1,0A:D7:4B:3F:80:57,out/09-10-00-28/bit1_samples399,out/09-10-00-28/base_samples399,999,out/09-10-00-28/bit0_samples399,551,455,3,2020-09-10 07:28:44,2020-09-10 07:30:01,399,667e58da-ec62-4382-8cc2-72a9b36b7011,1,
out/09-10-00-28/log,2a59c126-3f84-489a-8db4-9a37b9c16d43,72:85:75:E2:BB:1E,out/09-10-00-28/bit1_samples733,out/09-10-00-28/base_samples733,944,out/09-10-00-28/bit0_samples733,763,746,3,2020-09-10 07:28:39,2020-09-10 07:30:01,733,a5b95520-49f1-4689-a3f7-c6e42a650acc,1,
out/09-10-00-28/log,43c18940-9a34-4f12-860a-587c98666edc,7E:B0:E4:CE:45:9A,out/09-10-00-28/bit1_samples176,out/09-10-00-28/base_samples176,900,out/09-10-00-28/bit0_samples176,699,479,3,2020-09-10 07:28:32,2020-09-10 07:30:00,176,0168a66f-0a69-4f71-8ea5-afc0a13401f9,1,
out/09-10-00-28/log,d514fb4e-2c1d-4724-8235-c0e1bd7376f6,FE:83:FD:40:7B:4A,out/09-10-00-28/bit1_samples873,out/09-10-00-28/base_samples873,875,out/09-10-00-28/bit0_samples873,881,883,3,2020-09-10 07:28:37,2020-09-10 07:30:01,873,4855b1ea-79bb-4322-92bb-e806c3241d20,1,
out/09-10-00-28/log,6512dfbe-2fc5-467e-9b3a-e0d357995753,32:3F:13:75:F1:67,out/09-10-00-28/bit1_samples395,out/09-10-00-28/base_samples395,650,out/09-10-00-28/bit0_samples395,512,640,3,2020-09-10 07:28:35,2020-09-10 07:30:01,395,87418d96-6e5b-4f24-af02-c4758af5595f,1,
out/09-10-00-28/log,c10899c8-fb5d-45be-9faf-91f82838f9fa,D6:EF:DC:3E:1D:CF,out/09-10-00-28/bit1_samples419,out/09-10-00-28/base_samples419,908,out/09-10-00-28/bit0_samples419,507,487,3,2020-09-10 07:28:36,2020-09-10 07:30:01,419,3f573d99-8a30-4f6f-8774-d104b92009bb,1,
out/09-10-00-28/log,ac5fcd63-989a-444f-9c83-b09e3b2563ce,EE:32:E9:83:EC:C1,out/09-10-00-28/bit1_samples385,out/09-10-00-28/base_samples385,392,out/09-10-00-28/bit0_samples385,387,586,3,2020-09-10 07:28:35,2020-09-10 07:30:01,385,49cee897-3df4-4c72-9932-40b36f35d6b2,1,
out/09-10-00-28/log,e4914e16-c7a2-44a9-9f17-3e0f54346902,E6:9D:6A:1D:C2:94,out/09-10-00-28/bit1_samples853,out/09-10-00-28/base_samples853,942,out/09-10-00-28/bit0_samples853,932,934,3,2020-09-10 07:28:49,2020-09-10 07:30:01,853,75398194-ec2e-404f-aa49-5fc8df393e7d,1,
out/09-10-00-28/log,1e90ad10-1d0a-4792-b1a2-95ea8d2ba1d8,82:5B:A9:58:8B:99,out/09-10-00-28/bit1_samples123,out/09-10-00-28/base_samples123,480,out/09-10-00-28/bit0_samples123,961,126,3,2020-09-10 07:28:35,2020-09-10 07:30:01,123,19ff4aff-395e-4599-913e-f38f2157bbe4,1,
out/09-10-00-28/log,5f26278a-47e5-4630-b0fd-5e580949ad2b,92:C0:3A:2A:FF:E1,out/09-10-00-28/bit1_samples836,out/09-10-00-28/base_samples836,836,out/09-10-00-28/bit0_samples836,840,888,3,2020-09-10 07:28:43,2020-09-10 07:30:00,836,95615ad2-f55e-457f-8def-290917afbc7b,1,
out/09-10-00-28/log,ebfa7cfb-8e1e-4c5e-afca-7682710866bd,36:BC:EF:2A:10:77,out/09-10-00-28/bit1_samples421,out/09-10-00-28/base_samples421,548,out/09-10-00-28/bit0_samples421,421,786,3,2020-09-10 07:28:35,2020-09-10 07:30:01,421,732e120b-57ab-416a-a36f-e223846a8612,1,
out/09-10-00-28/log,74b8eacd-df5a-48df-bdce-a166b30fd08e,5A:4C:00:93:4D:72,out/09-10-00-28/bit1_samples783,out/09-10-00-28/base_samples783,832,out/09-10-00-28/bit0_samples783,832,856,3,2020-09-10 07:28:45,2020-09-10 07:30:01,783,0334e6e3-e202-454f-a44d-ba5e260aa953,1,
out/09-10-00-28/log,844772f0-88c9-4c5d-b9db-6c5f69af51e6,4A:2E:DD:9F:40:79,out/09-10-00-28/bit1_samples140,out/09-10-00-28/base_samples140,200,out/09-10-00-28/bit0_samples140,203,374,3,2020-09-10 07:28:31,2020-09-10 07:30:00,140,9a0fe981-fe59-4f1f-aa7d-d0e443b15d26,1,
out/09-10-00-28/log,0239464e-1627-4291-a2a3-90d2b481f94d,AE:FF:71:15:75:1C,out/09-10-00-28/bit1_samples33,out/09-10-00-28/base_samples33,576,out/09-10-00-28/bit0_samples33,64,948,3,2020-09-10 07:28:31,2020-09-10 07:30:01,33,0b536811-4c19-4ab3-a2de-9a2667ebfc1f,1,
out/09-10-00-28/log,7b7ef791-d3dc-491b-8097-d399e13d6e40,62:15:83:5A:DF:91,out/09-10-00-28/bit1_samples324,out/09-10-00-28/base_samples324,737,out/09-10-00-28/bit0_samples324,470,416,3,2020-09-10 07:28:31,2020-09-10 07:30:00,324,a3a06bf7-6f53-4f25-bd28-d2c5c29be2df,1,
out/09-10-00-28/log,e2aec443-b49a-4c31-bacb-eb3d0bcfa3ac,FA:41:63:63:23:F7,out/09-10-00-28/bit1_samples259,out/09-10-00-28/base_samples259,635,out/09-10-00-28/bit0_samples259,468,300,3,2020-09-10 07:28:31,2020-09-10 07:30:01,259,6218dd55-a7ee-416b-99ac-ec8ec9dbfd1e,1,
out/09-10-00-28/log,a839d0d8-5392-4431-9df6-63af272cf69c,32:F5:CF:5E:C3:B1,out/09-10-00-28/bit1_samples785,out/09-10-00-28/base_samples785,833,out/09-10-00-28/bit0_samples785,965,900,3,2020-09-10 07:28:53,2020-09-10 07:30:01,785,67dcf2c2-8d1e-4405-88ef-6175ed4459ed,1,
out/09-10-00-28/log,ad3c10be-7e37-4c07-b486-dc5860aaa17a,CE:5F:C3:6D:E0:CC,out/09-10-00-28/bit1_samples608,out/09-10-00-28/base_samples608,795,out/09-10-00-28/bit0_samples608,924,991,3,2020-09-10 07:28:34,2020-09-10 07:30:00,608,be7473b7-5b9b-46d4-84a8-b2b31d25f1cf,1,
out/09-10-00-28/log,c986553d-e074-45fd-a749-8ffea8883303,AE:E4:17:B1:59:51,out/09-10-00-28/bit1_samples556,out/09-10-00-28/base_samples556,727,out/09-10-00-28/bit0_samples556,600,559,3,2020-09-10 07:28:35,2020-09-10 07:30:00,556,0e665d0b-9193-4dd6-9fdb-9d2e2976a4ef,1,
out/09-10-00-28/log,bbbd4010-1770-4c17-a0ee-5664af686b18,1A:D4:62:88:0B:5E,out/09-10-00-28/bit1_samples681,out/09-10-00-28/base_samples681,681,out/09-10-00-28/bit0_samples681,854,688,3,2020-09-10 07:28:33,2020-09-10 07:30:01,681,7938048c-e795-4a43-a772-a4a6f5161498,1,
out/09-10-00-28/log,806df1d9-0a8d-4c2e-9ce2-086da4809059,22:E1:C2:45:03:7E,out/09-10-00-28/bit1_samples57,out/09-10-00-28/base_samples57,413,out/09-10-00-28/bit0_samples57,426,760,3,2020-09-10 07:28:31,2020-09-10 07:30:01,57,dccc07ab-604d-4413-8f05-67ad7f656bf1,1,
out/09-10-00-28/log,9992d8e1-2cb3-4d48-8689-87064afcc7cd,46:88:44:59:CC:A7,out/09-10-00-28/bit1_samples921,out/09-10-00-28/base_samples921,999,out/09-10-00-28/bit0_samples921,922,1010,3,2020-09-10 07:28:36,2020-09-10 07:30:01,921,624a215e-533d-4c19-816b-89d409573b25,1,
out/09-10-00-28/log,30c3f884-a625-477a-aa29-606d8840140e,3A:59:A7:38:8F:8B,out/09-10-00-28/bit1_samples546,out/09-10-00-28/base_samples546,832,out/09-10-00-28/bit0_samples546,976,909,3,2020-09-10 07:28:34,2020-09-10 07:30:00,546,b8a5c7d9-5c6e-4d18-9d44-fd640c7abc08,1,
out/09-10-00-28/log,6555b6ff-00bf-4717-bfd6-a41afbdac193,C2:74:19:8F:87:A5,out/09-10-00-28/bit1_samples280,out/09-10-00-28/base_samples280,705,out/09-10-00-28/bit0_samples280,284,853,3,2020-09-10 07:28:31,2020-09-10 07:30:00,280,39c80a56-66a7-468f-851a-ef188fc02eba,1,
out/09-10-00-28/log,9fc98a22-88ce-4f67-b114-fe6e5211c6aa,7A:EB:77:0B:A9:0F,out/09-10-00-28/bit1_samples868,out/09-10-00-28/base_samples868,1003,out/09-10-00-28/bit0_samples868,873,873,3,2020-09-10 07:28:41,2020-09-10 07:30:00,868,5c712053-23ab-47df-9c68-ec371a3da53d,1,
out/09-10-00-28/log,12f23b62-0d5a-4fc4-bdcb-468792c8a868,02:36:3B:77:94:F7,out/09-10-00-28/bit1_samples564,out/09-10-00-28/base_samples564,564,out/09-10-00-28/bit0_samples564,784,880,3,2020-09-10 07:28:36,2020-09-10 07:30:00,564,0616881f-1ef6-4df5-880e-bef78bbcb493,1,
out/09-10-00-28/log,9f5fae6c-1434-44fd-a362-f227c3a956fb,52:9C:F5:FB:1C:CF,out/09-10-00-28/bit1_samples466,out/09-10-00-28/base_samples466,471,out/09-10-00-28/bit0_samples466,466,508,3,2020-09-10 07:28:52,2020-09-10 07:30:00,466,57893ab2-65c7-405e-83af-df96221d463e,1,
out/09-10-00-28/log,cc711f66-b6a8-44e4-a454-96d3133b18b4,66:04:8F:57:79:02,out/09-10-00-28/bit1_samples720,out/09-10-00-28/base_samples720,720,out/09-10-00-28/bit0_samples720,720,720,3,2020-09-10 07:28:45,2020-09-10 07:30:00,720,3e245db3-7c7b-494a-9b4e-cd5860fb307c,1,
out/09-10-00-28/log,28c3cb3d-5b4f-4dcf-a842-f7782ff71286,86:3C:6F:6F:80:D6,out/09-10-00-28/bit1_samples802,out/09-10-00-28/base_samples802,802,out/09-10-00-28/bit0_samples802,913,802,3,2020-09-10 07:28:34,2020-09-10 07:30:00,802,a85c2cec-9b4c-4b4f-bf41-284fd6b6eb64,1,
out/09-10-00-28/log,b46ac24c-54fd-49a8-9d9f-d4e8e6baf05f,96:3F:3A:E2:C2:02,out/09-10-00-28/bit1_samples100,out/09-10-00-28/base_samples100,640,out/09-10-00-28/bit0_samples100,524,100,3,2020-09-10 07:28:31,2020-09-10 07:30:00,100,523a6db9-6cd9-4af2-ae11-10bf5cd7578f,1,
out/09-10-00-28/log,5de673bc-ed54-4f2e-8e0b-d9f99ecb1a11,E6:81:4E:61:8C:F1,out/09-10-00-28/bit1_samples473,out/09-10-00-28/base_samples473,473,out/09-10-00-28/bit0_samples473,473,473,3,2020-09-10 07:28:48,2020-09-10 07:30:01,473,28af0607-5212-4885-ac0e-42faa8e7f9b0,1,
out/09-10-00-28/log,a34b5281-e0e9-422b-ac4e-d2b59c5793f9,32:E0:51:2A:74:AB,out/09-10-00-28/bit1_samples644,out/09-10-00-28/base_samples644,977,out/09-10-00-28/bit0_samples644,899,724,3,2020-09-10 07:28:33,2020-09-10 07:30:00,644,ad2a8f62-e889-4ff7-9530-9e9c40e9b291,1,
out/09-10-00-28/log,811ea1c3-00d1-48b9-888a-da4775c96701,92:7A:B8:22:BD:2D,out/09-10-00-28/bit1_samples860,out/09-10-00-28/base_samples860,860,out/09-10-00-28/bit0_samples860,873,960,3,2020-09-10 07:28:38,2020-09-10 07:30:00,860,d50758c0-4141-49bd-b6ff-c26def9f1700,1,
out/09-10-00-28/log,ab82127d-2c8a-44df-b47a-cfc71ef75d93,CA:F8:D3:79:82:82,out/09-10-00-28/bit1_samples392,out/09-10-00-28/base_samples392,529,out/09-10-00-28/bit0_samples392,774,407,3,2020-09-10 07:28:32,2020-09-10 07:30:00,392,6f4e2b8b-5b2b-4dbe-b0b2-e3e246146ca9,1,
out/09-10-00-28/log,5783bada-9225-4177-8b48-039cf1170ba0,B2:E8:6E:1A:B8:98,out/09-10-00-28/bit1_samples19,out/09-10-00-28/base_samples19,546,out/09-10-00-28/bit0_samples19,704,514,3,2020-09-10 07:28:31,2020-09-10 07:30:01,19,68dd6003-1b41-4c2a-9bcd-31a2a393f9b5,1,
out/09-10-00-28/log,811a542d-adb7-4002-9f43-97ef527c2e7b,F2:43:38:96:05:B8,out/09-10-00-28/bit1_samples639,out/09-10-00-28/base_samples639,980,out/09-10-00-28/bit0_samples639,769,865,3,2020-09-10 07:28:37,2020-09-10 07:30:01,639,58f00c37-e5d4-4fb3-b123-07ad166f8de6,1,
out/09-10-00-28/log,fcf36df7-5762-40b7-9a8e-5f810836ce4a,AA:57:2D:59:D1:5A,out/09-10-00-28/bit1_samples138,out/09-10-00-28/base_samples138,138,out/09-10-00-28/bit0_samples138,138,448,3,2020-09-10 07:28:31,2020-09-10 07:30:00,138,01f8abf5-0614-4964-91ab-d71fac25bd14,1,
out/09-10-00-28/log,4d8a6f90-65c7-4b72-be80-01c374a3a749,82:A6:94:A6:4F:4A,out/09-10-00-28/bit1_samples149,out/09-10-00-28/base_samples149,150,out/09-10-00-28/bit0_samples149,180,150,3,2020-09-10 07:28:31,2020-09-10 07:30:01,149,fdc92abf-57a7-4afb-bae4-daa9300aba98,1,
out/09-10-00-28/log,986f105c-266b-4d0e-884c-16da2a41d1de,26:EE:E0:AD:33:88,out/09-10-00-28/bit1_samples459,out/09-10-00-28/base_samples459,512,out/09-10-00-28/bit0_samples459,460,834,3,2020-09-10 07:28:33,2020-09-10 07:30:01,459,cb9eda52-15b1-4c63-81dd-d8530f4bcdc0,1,
out/09-10-00-28/log,575c9e20-3bf1-4e09-a361-2c133c661abc,46:8A:BD:32:93:D9,out/09-10-00-28/bit1_samples256,out/09-10-00-28/base_samples256,263,out/09-10-00-28/bit0_samples256,271,349,3,2020-09-10 07:28:31,2020-09-10 07:30:00,256,7f3b6073-c88c-4fd3-8af9-ce5c80331411,1,
out/09-10-00-28/log,e387b5c2-c4dc-48d0-899c-19b511fc933d,36:07:C2:F4:01:51,out/09-10-00-28/bit1_samples691,out/09-10-00-28/base_samples691,691,out/09-10-00-28/bit0_samples691,691,760,3,2020-09-10 07:28:58,2020-09-10 07:30:01,691,00a91c65-693c-400c-8ec4-a57bdaa48aa0,1,
out/09-10-00-28/log,af8f0c95-b2ed-4cf0-af71-e0a5c6d8f3ae,A2:2B:2C:85:85:41,out/09-10-00-28/bit1_samples553,out/09-10-00-28/base_samples553,899,out/09-10-00-28/bit0_samples553,742,784,3,2020-09-10 07:28:36,2020-09-10 07:30:01,553,ffbc5d9e-35b8-445e-8578-ec489cd5e832,1,
out/09-10-00-28/log,499795f7-b96a-4a41-9365-e77b304038d6,76:2C:5A:D0:D3:FD,out/09-10-00-28/bit1_samples471,out/09-10-00-28/base_samples471,930,out/09-10-00-28/bit0_samples471,646,726,3,2020-09-10 07:28:39,2020-09-10 07:30:01,471,cd69f1cb-9f4f-4b5f-b296-5a26dc7ae5f9,1,
