In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575693719471,7.57,2019-12-07 04:41:57,2300.0,eth1,169.254.8.130,cf:d0:64:33:b8:47,0,8.41423225402832,2.4120805263519287
Both,1575693719642,7.44,2019-12-07 04:41:58,2300.0,eth1,169.254.8.130,c9:09:62:48:2c:70,0,8.32302212715149,2.320373296737671
Both,1575693719602,8.24,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,f7:91:21:90:2e:10,0,8.79974102973938,2.7976620197296143
Both,1575693719857,7.81,2019-12-07 04:41:57,2300.0,eth2,169.254.8.1,19:57:5f:f1:2b:0b,0,8.71443247795105,2.7100250720977783
Both,1575693720168,7.29,2019-12-07 04:41:57,2300.0,eth2,169.254.8.1,0b:c2:1f:15:35:e1,0,8.774343013763428,2.7389769554138184
Both,1575693720066,8.47,2019-12-07 04:41:57,2300.0,eth2,169.254.8.1,07:53:c7:bd:fb:bf,0,9.263321876525879,3.2575557231903076
Both,1575693720059,8.32,2019-12-07 04:41:57,2300.0,eth0,192.168.1.1,f3:f8:1e:4d:6d:d1,0,9.330910682678223,3.32836651802063
Both,1575693720945,8.39,2019-12-07 04:41:58,2300.0,eth0,192.168.1.1,1b:b4:fe:e9:72:71,0,9.428346395492554,3.3772847652435303
Both,1575693717690,7.44,2019-12-07 04:41:56,2000.172,eth0,192.168.1.1,ff:36:a5:2a:b5:d7,1,28.326390266418457,22.323112726211548
Both,1575693718103,7.24,2019-12-07 04:41:56,2000.182,eth1,169.254.8.130,a3:8f:d0:a1:35:2b,1,28.281556129455566,22.279811143875122
Both,1575693718232,6.98,2019-12-07 04:41:56,2000.172,eth1,169.254.8.130,17:fd:1f:fe:72:f7,1,28.53504252433777,22.53295135498047
Both,1575693717992,7.78,2019-12-07 04:41:56,2000.176,eth1,169.254.8.130,07:4a:5b:79:2f:8d,1,28.81454610824585,22.81263756752014
Both,1575693718635,7.05,2019-12-07 04:41:57,2000.176,lo,127.0.0.1,e5:bc:38:fd:d2:fb,1,28.870929718017578,22.869158506393433
