In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688820408,2500.01,62:0d:a3:98:40:0f,90.00B,90.00B,23.750126600265503,17.74325442314148
Both,1575688820461,2500.008,ea:fc:a9:f7:53:6d,176.00B,90.00B,23.696431875228882,17.68969416618347
Both,1575688820477,2500.012,e6:35:a1:da:05:46,90.00B,90.00B,23.67949867248535,17.672767162322998
Both,1575688820363,2500.002,be:d2:6d:d8:ac:03,90.00B,90.00B,23.80946111679077,17.80248260498047
Both,1575688820364,2500.048,1e:0a:9f:d2:97:01,90.00B,90.00B,23.83246421813965,17.825644731521606
Both,1575688820423,2500.002,fe:f4:09:2d:b1:08,90.00B,90.00B,23.773680925369263,17.76692295074463
Both,1575688820452,2500.01,82:d0:75:d7:b0:02,90.00B,90.00B,23.74810791015625,17.741402626037598
Both,1575688820249,2500.01,b2:d8:65:29:cb:74,90.00B,90.00B,23.957406044006348,17.950670957565308
Both,1575688820263,2500.006,56:8d:90:46:27:8c,90.00B,90.00B,23.94619655609131,17.939441204071045
Both,1575688820457,2500.01,a2:bf:00:2e:41:fa,90.00B,90.00B,23.758599996566772,17.751786470413208
Both,1575688820397,2500.006,62:1b:93:18:04:33,90.00B,90.00B,23.81966471672058,17.812928915023804
Both,1575688820418,2500.002,7e:5c:0f:64:b8:4c,90.00B,90.00B,23.81609058380127,17.809360027313232
Both,1575688820440,2500.048,8a:80:5d:b0:cf:c1,90.00B,90.00B,23.798409700393677,17.791664123535156
Both,1575688820366,2500.006,d2:60:fe:dd:be:3c,90.00B,90.00B,23.880001544952393,17.874660968780518
Both,1575688820532,2500.0,96:13:25:a1:59:99,90.00B,90.00B,23.715690851211548,17.708953619003296
Both,1575688820372,2500.008,6e:f7:87:63:fc:a5,90.00B,180.00B,23.880696296691895,17.873671770095825
Both,1575688820237,2500.01,2e:e2:72:63:68:59,90.00B,90.00B,24.0308039188385,18.02382469177246
Both,1575688820442,2500.002,06:f3:a1:d3:6b:80,90.00B,90.00B,23.829673051834106,17.822972297668457
Both,1575688820323,2500.002,2e:a1:ec:e8:8b:92,90.00B,90.00B,23.945932388305664,17.939184427261353
Both,1575688820462,2499.992,c6:19:d3:ea:d7:96,90.00B,90.00B,23.81183695793152,17.805110931396484
Both,1575688820495,2499.996,6e:52:ab:41:7f:dd,90.00B,90.00B,23.798211574554443,17.791403770446777
Both,1575688820337,2500.006,0e:14:a3:48:d7:86,90.00B,90.00B,23.95789408683777,17.9511661529541
Both,1575688820475,2499.996,a6:60:4e:d8:5c:09,90.00B,176.00B,23.823285579681396,17.816582202911377
Both,1575688820460,2500.002,f6:3a:ad:8c:3c:3b,90.00B,90.00B,23.840760231018066,17.833982944488525
Both,1575688820349,2500.002,32:72:a4:46:9d:a8,90.00B,176.00B,23.958397150039673,17.95289659500122
Both,1575688820424,2500.012,9a:b7:5b:e2:1a:f4,90.00B,90.00B,23.890528678894043,17.883793115615845
Both,1575688820383,2500.006,82:88:f5:a0:68:67,90.00B,90.00B,23.937896966934204,17.931154251098633
Both,1575688820461,2500.012,06:e5:1d:4e:1a:40,90.00B,90.00B,23.865362405776978,17.857951402664185
Both,1575688820488,2500.008,e2:6a:be:ba:88:5c,90.00B,90.00B,23.84346604347229,17.83673071861267
Both,1575688820331,2500.002,2e:8c:03:cd:87:98,90.00B,90.00B,24.007993936538696,18.0012788772583
Both,1575688820279,2500.002,c6:1f:16:1d:96:49,176.00B,90.00B,24.063170433044434,18.056387901306152
Both,1575688820286,2500.0,ce:9b:d3:ea:60:ed,90.00B,90.00B,24.07297658920288,18.06615424156189
Both,1575688820338,2500.006,1a:41:36:60:b7:94,176.00B,90.00B,24.02066707611084,18.013931274414062
Both,1575688820382,2500.0,f2:b3:2b:b8:c3:a8,90.00B,90.00B,23.977333307266235,17.9705970287323
Both,1575688820598,2500.004,5a:d2:33:4b:dc:8f,90.00B,90.00B,23.774659395217896,17.76782512664795
Both,1575688820318,2500.012,66:ae:51:e3:f5:70,90.00B,90.00B,24.050034523010254,18.043293714523315
Both,1575688820396,2500.008,1e:3f:54:ab:fc:dc,90.00B,90.00B,23.972877740859985,17.966145038604736
Both,1575688820249,2500.008,ae:6a:55:fd:05:00,90.00B,90.00B,24.11385726928711,18.107129096984863
Both,1575688820439,2500.01,e6:79:93:ba:0d:d7,90.00B,90.00B,23.94352912902832,17.936410427093506
Both,1575688820287,2500.004,96:e0:e4:87:5e:06,90.00B,90.00B,24.099900245666504,18.093145847320557
Both,1575688820466,2500.002,c2:2d:4c:42:18:00,90.00B,90.00B,23.93289089202881,17.92617416381836
Both,1575688820435,2500.002,42:13:7d:08:ff:12,90.00B,90.00B,23.973851442337036,17.966989517211914
Both,1575688820598,2500.004,1e:21:ff:66:83:86,90.00B,90.00B,23.823978185653687,17.8172607421875
Both,1575688820364,2500.006,f6:e2:ff:83:f3:50,90.00B,90.00B,24.06917691230774,18.0622079372406
