In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688295827,2500.002,5a:b0:7e:9b:1e:4b,90.00B,90.00B,24.34486675262451,18.338154077529907
Both,1575688295958,2500.01,3e:11:01:d3:06:7c,90.00B,90.00B,24.26887559890747,18.262067556381226
Both,1575688295983,2500.01,92:27:33:58:d1:1b,90.00B,90.00B,24.236937522888184,18.229888200759888
Both,1575688295961,2500.012,ee:d0:69:2f:dd:1e,90.00B,90.00B,24.26029396057129,18.25356960296631
Both,1575688295968,2500.004,d6:b9:16:36:87:b2,90.00B,180.00B,24.243069648742676,18.240980625152588
Both,1575688295919,2500.0,26:50:2e:6f:c3:37,90.00B,180.00B,24.226325750350952,18.219600915908813
Both,1575688295937,2500.002,aa:7a:f1:61:39:93,90.00B,176.00B,24.25002408027649,18.243282318115234
Both,1575688295969,2500.0,ae:e9:2b:19:fa:9d,90.00B,90.00B,24.251707792282104,18.245169162750244
Both,1575688295949,2500.008,9e:3f:ef:e6:6d:14,90.00B,90.00B,24.26493549346924,18.258195877075195
Both,1575688295914,2500.004,56:2c:d4:e6:f0:66,180.00B,90.00B,24.372453451156616,18.36558175086975
Both,1575688295926,2500.006,fe:ed:70:ad:68:19,176.00B,90.00B,24.38917589187622,18.38173794746399
Both,1575688295871,2500.002,02:05:38:ba:87:76,90.00B,90.00B,24.55695915222168,18.550230026245117
Both,1575688295943,2500.01,1a:11:e3:f3:d0:a7,90.00B,90.00B,24.488122940063477,18.48141050338745
Both,1575688295920,2500.002,a2:fe:0c:c5:24:36,90.00B,90.00B,24.53547739982605,18.528714418411255
Both,1575688295919,2500.002,8e:03:a3:58:78:1a,90.00B,90.00B,24.54155397415161,18.534607648849487
Both,1575688295959,2500.002,46:63:fe:05:94:ae,176.00B,90.00B,24.535088539123535,18.528228759765625
Both,1575688295970,2500.002,a2:91:51:a2:fb:f8,90.00B,90.00B,24.556652545928955,18.549904108047485
Both,1575688297343,2500.01,42:54:37:c1:f8:90,90.00B,90.00B,23.620810508728027,17.614073038101196
