In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694736111,8.36,2019-12-07 04:58:53,2000.178,lo,127.0.0.1,d9:3c:86:29:bc:32,1,41.41579842567444,35.41155004501343
Both,1575694737895,9.66,2019-12-07 04:58:54,2000.182,eth0,192.168.1.1,37:b1:cc:f9:56:f5,1,39.871859312057495,33.869632720947266
Both,1575694736831,8.50,2019-12-07 04:58:53,2000.165,eth0,192.168.1.1,35:28:4d:1e:58:6a,1,40.88418006896973,34.880837202072144
Both,1575694736539,8.61,2019-12-07 04:58:53,2000.165,lo,127.0.0.1,bd:92:7b:bc:fb:05,1,41.49224638938904,35.49011945724487
Both,1575694736411,8.34,2019-12-07 04:58:53,2000.173,eth2,169.254.8.1,a7:3f:9a:31:76:f3,1,41.697537660598755,35.69192862510681
Both,1575694737765,9.73,2019-12-07 04:58:53,2000.182,lo,127.0.0.1,d9:cd:30:54:96:09,1,40.390039920806885,34.38681125640869
Both,1575694736280,8.37,2019-12-07 04:58:53,2000.175,eth1,169.254.8.130,6b:2f:99:af:af:77,1,41.89623475074768,35.89407730102539
Both,1575694736654,7.82,2019-12-07 04:58:54,2000.173,eth1,169.254.8.130,43:a1:ab:47:f1:4b,1,41.52209424972534,35.51533222198486
Both,1575694735963,8.22,2019-12-07 04:58:53,2000.175,eth0,192.168.1.1,fb:f4:99:bf:de:a7,1,42.223164081573486,36.218746185302734
Both,1575694738419,8.48,2019-12-07 04:58:55,2000.182,eth1,169.254.8.130,6b:96:1f:ae:3d:90,1,39.833958864212036,33.831716537475586
Both,1575694738965,10.68,2019-12-07 04:58:54,2000.183,eth0,192.168.1.1,3d:9c:35:bb:2e:8f,1,39.39745545387268,33.39317607879639
Both,1575694736141,8.10,2019-12-07 04:58:53,2000.175,eth1,169.254.8.130,0f:1f:6d:b3:4f:41,1,42.228517293930054,36.220158100128174
Both,1575694739037,10.54,2019-12-07 04:58:54,2000.183,eth0,192.168.1.1,45:27:3a:b6:35:c2,1,39.34989404678345,33.34765625
Both,1575694738830,10.81,2019-12-07 04:58:53,2000.177,eth1,169.254.8.130,79:66:6e:bf:f4:ea,1,39.748719453811646,33.74610090255737
Both,1575694736400,7.45,2019-12-07 04:58:54,2000.175,eth2,169.254.8.1,2b:57:88:2f:b3:1f,1,42.20634341239929,36.204140424728394
Both,1575694736597,7.96,2019-12-07 04:58:54,2000.175,eth0,192.168.1.1,3b:fd:ed:52:25:95,1,42.03044128417969,36.026944160461426
Both,1575694737145,7.84,2019-12-07 04:58:54,2000.165,eth0,192.168.1.1,db:cf:7d:04:d4:28,1,41.52989149093628,35.52516150474548
