Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-20-14-08/log,d625c796-ed47-49d1-8637-6fb16902f80d,86:61:22:F6:5F:AD,479,835,611,983,5,2020-08-20 21:08:44,727,2020-08-20 21:10:30,479,40fef6b2-4c18-4e5e-917e-1a6d2e5e839b,1,,-,-
out/08-20-14-08/log,d391df4b-696a-4453-b3d2-49586bc9b2f3,BE:0E:AA:73:B9:66,492,482,268,450,5,2020-08-20 21:08:40,488,2020-08-20 21:10:29,56,384199de-3c45-4340-a08a-9f0ada073e89,1,,-,-
out/08-20-14-08/log,7758efc1-cab1-429e-be23-b02c18a9c5db,82:EC:96:05:CE:DC,959,1020,964,972,5,2020-08-20 21:09:03,959,2020-08-20 21:10:30,959,c08ee8e2-2761-47be-89b7-28701cf70a7a,1,,-,-
out/08-20-14-08/log,6de57791-4292-4d93-9258-dc67be0e04e7,A6:72:BE:F2:75:7B,959,319,444,443,5,2020-08-20 21:08:40,447,2020-08-20 21:10:30,205,3104dce8-abb6-4f5e-85de-5695acab32ce,1,,-,-
out/08-20-14-08/log,a2888705-ca90-45b3-87fe-d562c00f26b9,92:43:87:96:A1:52,635,641,635,741,5,2020-08-20 21:08:45,635,2020-08-20 21:10:30,635,2758a12f-1f9f-42e8-a165-6b23262d92a3,1,,-,-
out/08-20-14-08/log,a73b7103-c821-4a23-8e70-1d1989f2961b,7A:9E:A4:46:A3:16,882,871,946,871,5,2020-08-20 21:08:51,905,2020-08-20 21:10:30,871,3d4d510c-09eb-41ca-af1d-99644e0d77ae,1,,-,-
out/08-20-14-08/log,7771fcc9-6e57-4d8b-a2fc-4ba763561c53,A2:D8:82:94:05:5D,183,434,403,787,5,2020-08-20 21:08:40,403,2020-08-20 21:10:30,183,58a6b865-3862-4a97-96da-3d0e6e36601d,1,,-,-
out/08-20-14-08/log,195f273a-7469-4b8c-beb8-cfba5af575f7,8A:47:73:CC:8F:F1,1008,848,754,816,5,2020-08-20 21:08:57,1008,2020-08-20 21:10:29,754,0c88f5e8-6e31-4652-b474-394e0af0209e,1,,-,-
out/08-20-14-08/log,85dbc1a9-b828-44b8-99b0-b9ac43eed09a,C6:CF:82:F6:54:E7,913,966,947,881,5,2020-08-20 21:08:40,947,2020-08-20 21:10:30,99,ef06d1df-d590-4004-857d-9ea543ec10ce,1,,-,-
out/08-20-14-08/log,84a0908d-d35a-4367-b032-4381e634e1e5,96:FF:7B:86:BF:55,863,990,911,918,5,2020-08-20 21:08:43,973,2020-08-20 21:10:30,807,24be11cd-3a0a-4d8f-8f76-82ea8e71a2e8,1,,-,-
out/08-20-14-08/log,3a15bc26-ea99-430c-95d3-df035aa23447,96:30:D2:0B:5E:EB,824,1001,646,872,5,2020-08-20 21:08:47,864,2020-08-20 21:10:29,646,5eb87db0-95b4-474b-9525-09103021e3b7,1,,-,-
